filename,link,file_id,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
41605.jpg,http://assets.myntassets.com/v1/images/style/properties/Basics-Men-Grey-Shirt_9b798a6d6e2b4d37627075dff803bda1_images.jpg,41605,41605,Men,Apparel,Tops,Shirts,Grey,Fall,2012.0,Casual,Basics Men Grey Shirt
13292.jpg,http://assets.myntassets.com/v1/images/style/properties/436a1764eca7f26e205be51ba7d291aa_images.jpg,13292,13292,Men,Apparel,Tops,Tshirts,Green,Fall,2011.0,Casual,Gini and Jony Kids Boys Printed Green Tshirts
28999.jpg,http://assets.myntassets.com/v1/images/style/properties/989f71ffb19457c0a14b1a8dd5fa205a_images.jpg,28999,28999,Men,Apparel,Tops,Tshirts,Red,Summer,2012.0,Casual,Status Quo Men Printed Red T-shirt
37141.jpg,http://assets.myntassets.com/v1/images/style/properties/11e3b99a45aa0a0f5dd1926162d9666c_images.jpg,37141,37141,Men,Apparel,Tops,Shirts,Grey,Summer,2012.0,Casual,Wills Lifestyle Men Stripes Grey Shirt
37746.jpg,http://assets.myntassets.com/v1/images/style/properties/1cea8bcf462ecd6222a822077c97e359_images.jpg,37746,37746,Men,Apparel,Tops,Shirts,Blue,Summer,2012.0,Casual,John Players Men Check Blue Shirt
13800.jpg,http://assets.myntassets.com/v1/images/style/properties/Proline-Mens-Solid-Grey-Sweatshirt_13efcc9c2f8cc122f3ec7304012bcdb3_images.jpg,13800,13800,Men,Apparel,Tops,Sweatshirts,Grey,Fall,2011.0,Casual,Proline Mens Grey Sweatshirt
14703.jpg,http://assets.myntassets.com/v1/images/style/properties/6e2dbdbb4f65591ba8ad40da059275db_images.jpg,14703,14703,Men,Apparel,Tops,Shirts,Grey,Fall,2011.0,Formal,Genesis Men Stripes Grey Shirts
9593.jpg,http://assets.myntassets.com/v1/images/style/properties/8f46e492dc642e344a669976ad2f6966_images.jpg,9593,9593,Men,Apparel,Tops,Shirts,White,Fall,2011.0,Casual,Scullers Men Scul White Shirts
27897.jpg,http://assets.myntassets.com/v1/images/style/properties/3df74d5442d0cc61d78039a6c668aaa2_images.jpg,27897,27897,Women,Apparel,Tops,Tops,Magenta,Summer,2012.0,Casual,Scullers For Her Women Magenta Top
39733.jpg,http://assets.myntassets.com/v1/images/style/properties/4b76fe64f31423ee248e3327d1a15a27_images.jpg,39733,39733,Women,Apparel,Tops,Shirts,Pink,Summer,2012.0,Casual,Arrow Woman Pink & Green Check Shirt
7469.jpg,http://assets.myntassets.com/v1/images/style/properties/0276c532d4bbcf6f8a8de247e123d0a5_images.jpg,7469,7469,Men,Apparel,Tops,Tshirts,White,Summer,2011.0,Casual,Proline Men White Polo T-shirt
7017.jpg,http://assets.myntassets.com/v1/images/style/properties/c094a3bb748edcb3484774297da278a1_images.jpg,7017,7017,Women,Apparel,Tops,Tshirts,White,Summer,2011.0,Casual,s.Oliver Women White T-shirt
9458.jpg,http://assets.myntassets.com/v1/images/style/properties/f151c0605c3fafbd9694fc688b74040d_images.jpg,9458,9458,Men,Apparel,Tops,Shirts,Red,Fall,2011.0,Formal,John Miller Men Red white Red Shirts
29024.jpg,http://assets.myntassets.com/v1/images/style/properties/9f3c3c1a401a79686b5dcb3dac412440_images.jpg,29024,29024,Men,Apparel,Tops,Tshirts,Navy Blue,Summer,2012.0,Sports,ADIDAS Men Messi Navy Blue T-shirt
9632.jpg,http://assets.myntassets.com/v1/images/style/properties/f1422d5f3a2fb3ce003166060506991e_images.jpg,9632,9632,Men,Apparel,Tops,Shirts,Black,Fall,2011.0,Casual,Indigo Nation Men Stripes Shirt Black Shirts
3048.jpg,http://assets.myntassets.com/v1/images/style/properties/af91684730f0b0d469965e0698d810e3_images.jpg,3048,3048,Men,Apparel,Tops,Tshirts,White,Summer,2011.0,Casual,Tantra Men's Rupee White T-shirt
18849.jpg,http://assets.myntassets.com/v1/images/style/properties/5939ffccc8b1d606c3fa693300f7f140_images.jpg,18849,18849,Men,Apparel,Tops,Tshirts,Red,Fall,2011.0,Casual,Puma Men College Athletic Red Tshirt
28492.jpg,http://assets.myntassets.com/v1/images/style/properties/cc5dd8a3081ae07c9a5456ed80ec2367_images.jpg,28492,28492,Men,Apparel,Tops,Shirts,Blue,Summer,2012.0,Casual,Urban Yoga Men Blue Shirt
6901.jpg,http://assets.myntassets.com/v1/images/style/properties/4e84ab4c0b43480e892078842ad5f506_images.jpg,6901,6901,Women,Apparel,Tops,Tshirts,Red,Summer,2011.0,Casual,Tantra Women's Farm Ville Brick Red T-shirt
33188.jpg,http://assets.myntassets.com/v1/images/style/properties/3615f2c778d335577c8a006a5ff3ed4d_images.jpg,33188,33188,Women,Apparel,Tops,Tops,Purple,Summer,2012.0,Casual,Sepia Women Purple Top
4907.jpg,http://assets.myntassets.com/v1/images/style/properties/825ece6d246a7925e8a86464881448cb_images.jpg,4907,4907,Women,Apparel,Tops,Tops,Green,Summer,2011.0,Casual,Palm Tree Girl's Linnea White Green Kidswear
7353.jpg,http://assets.myntassets.com/v1/images/style/properties/8bb2e0cdad1ba9af5f07463c89202933_images.jpg,7353,7353,Men,Apparel,Tops,Tshirts,Grey,Fall,2011.0,Casual,Tantra Men's Moustaches Grey T-shirt
13389.jpg,http://assets.myntassets.com/v1/images/style/properties/f6b29a7f7a4768906205dde9ed272eae_images.jpg,13389,13389,Men,Apparel,Tops,Shirts,Green,Summer,2011.0,Casual,United Colors of Benetton Men Check Green Shirts
12598.jpg,http://assets.myntassets.com/v1/images/style/properties/d4048bdc0567b5be0fca57d7bda6f908_images.jpg,12598,12598,Unisex,Apparel,Tops,Tshirts,Orange,Fall,2011.0,Casual,Tantra Unisex Printed Orange Tshirts
35988.jpg,http://assets.myntassets.com/v1/images/style/properties/7ca9c9e83172cc7f03f5fe1eeb1d72cf_images.jpg,35988,35988,Women,Apparel,Tops,Tshirts,Black,Summer,2012.0,Casual,Flying Machine Women Cotton Black T-shirt
21174.jpg,http://assets.myntassets.com/v1/images/style/properties/5a76ef8930d8bd543d8f7e6f5383d390_images.jpg,21174,21174,Women,Apparel,Tops,Tops,Beige,Fall,2011.0,Casual,s.Oliver Women Stripes Beige Top
3364.jpg,http://assets.myntassets.com/v1/images/style/properties/c84652ab8fed575037fe424c157b7244_images.jpg,3364,3364,Men,Apparel,Tops,Tshirts,Blue,Summer,2011.0,Casual,Myntra Men's Brain Blue T-shirt
5947.jpg,http://assets.myntassets.com/v1/images/style/properties/0a8e98eb16fe3ef31b2eb0fff11379a0_images.jpg,5947,5947,Men,Apparel,Tops,Shirts,Black,Summer,2011.0,Casual,Locomotive Men Black Checked Shirt
27211.jpg,http://assets.myntassets.com/v1/images/style/properties/a50d6c082fa147297bce4ec1c3557ba3_images.jpg,27211,27211,Men,Apparel,Tops,Shirts,Purple,Summer,2012.0,Casual,Doodle Kids Boy Check Purple Shirt
37151.jpg,http://assets.myntassets.com/v1/images/style/properties/f8fb8556772c3fb2a59a39b53b6783c5_images.jpg,37151,37151,Men,Apparel,Tops,Tshirts,Beige,Summer,2016.0,Casual,Campbell Men Pack of 3 T-shirt
24908.jpg,http://assets.myntassets.com/v1/images/style/properties/685b8e8ec7ccc3d932fd2c49437a871a_images.jpg,24908,24908,Boys,Apparel,Tops,Tshirts,Yellow,Summer,2012.0,Casual,United Colors of Benetton Kids Boys Yellow Printed T-shirt
8823.jpg,http://assets.myntassets.com/v1/images/style/properties/84f0bd298a18924aa968c944362e2df8_images.jpg,8823,8823,Men,Apparel,Tops,Shirts,Black,Fall,2011.0,Casual,Spykar Men Range Solid Black Shirts
51454.jpg,http://assets.myntassets.com/v1/images/style/properties/f172c7e134e9e4cf34c01d047c087b39_images.jpg,51454,51454,Women,Apparel,Tops,Tops,Multi,Summer,2012.0,Casual,Tonga Women Multicoloured Top
9694.jpg,http://assets.myntassets.com/v1/images/style/properties/9b9622c9c440e59a67c876cf07706f3c_images.jpg,9694,9694,Men,Apparel,Tops,Tshirts,White,Fall,2011.0,Casual,Classic Polo Men Vulcan White Polo Tshirts
37901.jpg,http://assets.myntassets.com/v1/images/style/properties/Proline-Men-Polo-Pique-Grey-T-Shirt_26bfe8e4fc88c57a105885a161581ba3_images.jpg,37901,37901,Men,Apparel,Tops,Tshirts,Brown,Summer,2013.0,Casual,Proline Brown Polo T-Shirt
5945.jpg,http://assets.myntassets.com/v1/images/style/properties/de1f2662bdccea8ce47864af44771090_images.jpg,5945,5945,Men,Apparel,Tops,Shirts,Blue,Summer,2011.0,Casual,Locomotive Men Blue Checked Shirt
18738.jpg,http://assets.myntassets.com/v1/images/style/properties/4861fc7c61071fc64fdfdbcf583d29ad_images.jpg,18738,18738,Women,Apparel,Tops,Tops,Olive,Fall,2011.0,Casual,Arrow Woman Yuli Olive Top
20354.jpg,http://assets.myntassets.com/v1/images/style/properties/b0b1f05965f72d20034c317feb2552e0_images.jpg,20354,20354,Men,Apparel,Tops,Shirts,White,Fall,2011.0,Casual,Spykar Men Printed White Shirt
2981.jpg,http://assets.myntassets.com/v1/images/style/properties/cde31dfc50e08cd2747343fd4e0c6c65_images.jpg,2981,2981,Men,Apparel,Tops,Tshirts,Blue,Fall,2010.0,Casual,Puma Men's Hawaian Ocan Blue T-shirt
4206.jpg,http://assets.myntassets.com/v1/images/style/properties/fd0ea1901127227f492da819a4000809_images.jpg,4206,4206,Boys,Apparel,Tops,Tshirts,Red,Summer,2011.0,Casual,Disney Kids Boy's Red Mickeys Scrap Book Kidswear
10865.jpg,http://assets.myntassets.com/v1/images/style/properties/0d10261d41be1c5c65b6739da1fc8c58_images.jpg,10865,10865,Men,Apparel,Tops,Tshirts,Yellow,Fall,2011.0,Casual,Wrangler Men Motor Rider Yellow T-Shirts
12931.jpg,http://assets.myntassets.com/v1/images/style/properties/cd303db9346c2b561c84a0b93d1097c9_images.jpg,12931,12931,Men,Apparel,Tops,Tshirts,Blue,Fall,2011.0,Casual,Classic Polo Men Insignia Blue Tshirts
4945.jpg,http://assets.myntassets.com/v1/images/style/properties/eec71a37c9ec736b1548cd532b13cfeb_images.jpg,4945,4945,Men,Apparel,Tops,Tshirts,White,Summer,2011.0,Casual,Gini and Jony Boy's Kaniel White Yellow Kidswear
54959.jpg,http://assets.myntassets.com/v1/images/style/properties/Do-u-speak-green-Boys-Blue-T-shirt_be628e3930d00b2609a2ac2ae7a55021_images.jpg,54959,54959,Boys,Apparel,Tops,Tshirts,Blue,Summer,2012.0,Casual,Do u speak green Boys Blue T-shirt
7564.jpg,http://assets.myntassets.com/v1/images/style/properties/765a344f77c879331010f0e64ecc05ad_images.jpg,7564,7564,Men,Apparel,Tops,Tshirts,Blue,Summer,2011.0,Sports,Nike Men's Teal Blue Polo T-shirt
5811.jpg,http://assets.myntassets.com/v1/images/style/properties/cd63a5b394cad83444c7b1fcd8ff0153_images.jpg,5811,5811,Women,Apparel,Tops,Tshirts,White,Summer,2011.0,Casual,Puma Women's Pop White T-shirt
14088.jpg,http://assets.myntassets.com/v1/images/style/properties/112206fe6fbe6fee10b5cf1914d5841f_images.jpg,14088,14088,Men,Apparel,Tops,Tshirts,Black,Fall,2011.0,Casual,Flying Machine Men Black Polo Tshirts
33156.jpg,http://assets.myntassets.com/v1/images/style/properties/5ee21b75f331ae6faec168aa55e7d146_images.jpg,33156,33156,Men,Apparel,Tops,Tshirts,White,Summer,2012.0,Casual,Classic Polo Men Printed White T-shirt
12806.jpg,http://assets.myntassets.com/v1/images/style/properties/c22eee19571eb8d95ff6276872a28c64_images.jpg,12806,12806,Men,Apparel,Tops,Sweatshirts,Grey,Fall,2011.0,Sports,Nike Men Zip Grey Sweatshirts
17937.jpg,http://assets.myntassets.com/v1/images/style/properties/6f80a0c8497560bfcc948c7a88640e02_images.jpg,17937,17937,Men,Apparel,Tops,Tshirts,Black,Fall,2011.0,Casual,Puma Men Ducati One ups Tee 2 Black Tshirt
13434.jpg,http://assets.myntassets.com/v1/images/style/properties/9523cfd890faadf1cf1aceb6599d2cb4_images.jpg,13434,13434,Men,Apparel,Tops,Tshirts,Yellow,Summer,2011.0,Casual,United Colors of Benetton Men Solid Yellow Tshirts
3584.jpg,http://assets.myntassets.com/v1/images/style/properties/Puma-Deccan-Chargers-Mens-Replica-Jersey_379cd3524402eac31a445b942d00e438_images.jpg,3584,3584,Men,Apparel,Tops,Tshirts,Blue,Winter,2015.0,Sports,Puma Deccan Chargers Mens Replica Jersey
20282.jpg,http://assets.myntassets.com/v1/images/style/properties/a7af19e7e653151af1f64d4a3f42feac_images.jpg,20282,20282,Men,Apparel,Tops,Shirts,Purple,Fall,2011.0,Casual,Arrow Men Solid Purple Slim Fit Shirt
24021.jpg,http://assets.myntassets.com/v1/images/style/properties/c810706c51640e15797c8cfc09e46e0e_images.jpg,24021,24021,Men,Apparel,Tops,Tshirts,Navy Blue,Summer,2012.0,Casual,Locomotive Men Navy Blue Printed T-shirt
9426.jpg,http://assets.myntassets.com/v1/images/style/properties/ee68b1f910d6ecb9d44188217cfbddcf_images.jpg,9426,9426,Men,Apparel,Tops,Shirts,Grey,Fall,2011.0,Formal,John Miller Men Solid Grey Shirt
29025.jpg,http://assets.myntassets.com/v1/images/style/properties/6dc493e31fbfe751c42f18b212ef1150_images.jpg,29025,29025,Men,Apparel,Tops,Tshirts,Yellow,Summer,2012.0,Sports,ADIDAS Men Kaka Yellow T-shirt
12660.jpg,http://assets.myntassets.com/v1/images/style/properties/76aeb7f9a5477971853050268fedb377_images.jpg,12660,12660,Men,Apparel,Tops,Shirts,Pink,Fall,2011.0,Casual,Probase Men Stripes Pink Shirts
2134.jpg,http://assets.myntassets.com/v1/images/style/properties/fd85920d8a5747ec4c4b74e00672d45d_images.jpg,2134,2134,Men,Apparel,Tops,Shirts,Purple,Spring,2011.0,Casual,Basics Men Purple Slim Fit Checked Shirt
7924.jpg,http://assets.myntassets.com/v1/images/style/properties/c452731fff49eebc87bf5f032470b880_images.jpg,7924,7924,Men,Apparel,Tops,Tshirts,Red,Fall,2011.0,Casual,Proline Men Purple T-shirt
38988.jpg,http://assets.myntassets.com/v1/images/style/properties/06a9910c2d931ce838ddcaf4fbabb6e1_images.jpg,38988,38988,Boys,Apparel,Tops,Tshirts,Red,Summer,2012.0,Casual,Gini and Jony Boys Wild West Red T-shirt
6687.jpg,http://assets.myntassets.com/v1/images/style/properties/a99378706064903ad719a7e3e70dc654_images.jpg,6687,6687,Women,Apparel,Tops,Tshirts,White,Summer,2011.0,Casual,UCB Women's Basic Round Neck White T-shirt
29019.jpg,http://assets.myntassets.com/v1/images/style/properties/b33d26400e95d53f46e2a9adc2c32e73_images.jpg,29019,29019,Men,Apparel,Tops,Tshirts,Navy Blue,Summer,2012.0,Casual,ADIDAS Men Color Block Navy Blue T-shirt
44866.jpg,http://assets.myntassets.com/v1/images/style/properties/e4589861a112211b5eca50b312e8f377_images.jpg,44866,44866,Men,Apparel,Tops,Tshirts,Blue,Summer,2012.0,Casual,Puma Men Blue Tech Graphic T-shirt
57033.jpg,http://assets.myntassets.com/v1/images/style/properties/Forever-New-Women-Black-Shirt_21e3f0ef45c2d22d9d7733a932438d1d_images.jpg,57033,57033,Women,Apparel,Tops,Shirts,Black,Summer,2012.0,Casual,Forever New Women Black Shirt
20342.jpg,http://assets.myntassets.com/v1/images/style/properties/923047765ed71e291a431871c4f00f8c_images.jpg,20342,20342,Men,Apparel,Tops,Sweatshirts,Purple,Fall,2011.0,Casual,Proline Men Solid Purple Sweatshirt
4845.jpg,http://assets.myntassets.com/v1/images/style/properties/83e8faf36032dfb26e6401f5293b3a9d_images.jpg,4845,4845,Women,Apparel,Tops,Tshirts,Red,Summer,2011.0,Sports,Sher Singh Women's Red Polo T-shirt
43692.jpg,http://assets.myntassets.com/v1/images/style/properties/53fe6de3e26a64d64fd835cf2bc31f33_images.jpg,43692,43692,Boys,Apparel,Tops,Tshirts,White,Summer,2012.0,Casual,Doodle Boys Printed White T-shirt
38954.jpg,http://assets.myntassets.com/v1/images/style/properties/a4bd25f464e9a0e4e2ec5d711ebdc7f0_images.jpg,38954,38954,Boys,Apparel,Tops,Tshirts,Green,Summer,2012.0,Casual,Gini and Jony Boys Printed Green T-shirt
3743.jpg,http://assets.myntassets.com/v1/images/style/properties/751855353fbc726f52850230baaee650_images.jpg,3743,3743,Unisex,Apparel,Tops,Tshirts,Orange,Summer,2011.0,Casual,Tantra Kid's Gizmo Orange Kidswear
9677.jpg,http://assets.myntassets.com/v1/images/style/properties/1f6b947766e2e7a28a48457d208f2759_images.jpg,9677,9677,Men,Apparel,Tops,Tshirts,Green,Fall,2011.0,Casual,ADIDAS Men  Green  Tshirts
7463.jpg,http://assets.myntassets.com/v1/images/style/properties/045cf34533df09b2c6c34ccabc65576c_images.jpg,7463,7463,Men,Apparel,Tops,Tshirts,Burgundy,Summer,2011.0,Casual,Proline Men Burgundy Printed T-shirt
8802.jpg,http://assets.myntassets.com/v1/images/style/properties/1c114bda99a996e22bc2dd4799d9e764_images.jpg,8802,8802,Men,Apparel,Tops,Shirts,Blue,Fall,2011.0,Casual,Scullers Men Scul Purple Blue White Shirt
39315.jpg,http://assets.myntassets.com/v1/images/style/properties/392bd024147b4d798f1137d1252f55f3_images.jpg,39315,39315,Boys,Apparel,Tops,Tshirts,Yellow,Summer,2012.0,Casual,Gini and Jony Boys Printed Yellow T-shirt
5846.jpg,http://assets.myntassets.com/v1/images/style/properties/da1728da1536e814a309a11c111695c4_images.jpg,5846,5846,Women,Apparel,Tops,Tops,White,Summer,2011.0,Casual,ADIDAS Women Roller White Top
16139.jpg,http://assets.myntassets.com/v1/images/style/properties/0813769d244a47bae466f96c89fb2ad7_images.jpg,16139,16139,Women,Apparel,Tops,Tops,White,Fall,2011.0,Casual,Tokyo Talkies Women Printed White Top
20671.jpg,http://assets.myntassets.com/v1/images/style/properties/efa8ddbfd48f289fa71288f4982c547f_images.jpg,20671,20671,Men,Apparel,Tops,Tshirts,Black,Fall,2011.0,Casual,Classic Polo Men Striped Black Tshirt
9856.jpg,http://assets.myntassets.com/v1/images/style/properties/f5fc2c2bd11dc799824433a65c5a2518_images.jpg,9856,9856,Men,Apparel,Tops,Tshirts,Red,Fall,2011.0,Casual,Status Quo Men Red Polo Tshirts
19788.jpg,http://assets.myntassets.com/v1/images/style/properties/41b8c79966d01c7427527372924fe532_images.jpg,19788,19788,Men,Apparel,Tops,Tshirts,Green,Winter,2016.0,Casual,U.S. Polo Assn. Men Solid Green Tshirt
6024.jpg,http://assets.myntassets.com/v1/images/style/properties/0f215078759e2f265d1b9fe2e4ad9040_images.jpg,6024,6024,Women,Apparel,Tops,Tshirts,Green,Summer,2011.0,Casual,UCB Women's Boat Neck Chest Print Green T-shirt
46410.jpg,http://assets.myntassets.com/v1/images/style/properties/601c72ac18803ec9ab241e7aaf24e8e0_images.jpg,46410,46410,Men,Apparel,Tops,Tshirts,Purple,Summer,2012.0,Casual,ADIDAS Men Purple Printed T-shirt
32451.jpg,http://assets.myntassets.com/v1/images/style/properties/Adidas-Women-Graphic-Grey-T-shirt_0f46a785ab2e11610a9017b81eb14760_images.jpg,32451,32451,Women,Apparel,Tops,Tshirts,Grey,Summer,2012.0,Casual,ADIDAS Women Graphic Grey T-shirt
19192.jpg,http://assets.myntassets.com/v1/images/style/properties/99b09b4eed94cbdd9a7aaf410c941256_images.jpg,19192,19192,Men,Apparel,Tops,Shirts,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Check Grey Shirt
22405.jpg,http://assets.myntassets.com/v1/images/style/properties/e1e899e1fa7f19456040605f7396b2de_images.jpg,22405,22405,Men,Apparel,Tops,Shirts,White,Fall,2011.0,Casual,Mark Taylor Men Striped White Shirt
6585.jpg,http://assets.myntassets.com/v1/images/style/properties/0720e28f45ba3dbefd564110aed0a5cc_images.jpg,6585,6585,Men,Apparel,Tops,Tshirts,Purple,Winter,2011.0,Casual,Inkfruit Men's Mementos Of A Travel Purple T-shirt
24610.jpg,http://assets.myntassets.com/v1/images/style/properties/29c059b8611d4d776800111183126cc3_images.jpg,24610,24610,Men,Apparel,Tops,Shirts,White,Fall,2011.0,Casual,Spykar Men White Shirt
44831.jpg,http://assets.myntassets.com/v1/images/style/properties/06b037b77a28b048d0accc64652265a3_images.jpg,44831,44831,Men,Apparel,Tops,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black Faas Graphic T-shirt
24840.jpg,http://assets.myntassets.com/v1/images/style/properties/69e46e33fe6850e0d7975b219ac8e9d6_images.jpg,24840,24840,Men,Apparel,Tops,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Check Blue Shirt
30650.jpg,http://assets.myntassets.com/v1/images/style/properties/75c8932f3b5a274c73e3c94f95540d7b_images.jpg,30650,30650,Men,Apparel,Tops,Tshirts,Black,Summer,2012.0,Casual,Nike Men Printed Black T-shirt
8916.jpg,http://assets.myntassets.com/v1/images/style/properties/3f83a109ad2328c03876e18dd70b5414_images.jpg,8916,8916,Men,Apparel,Tops,Tshirts,Blue,Fall,2011.0,Sports,ADIDAS Men Argentina AFA H REP Blue Jersey
23157.jpg,http://assets.myntassets.com/v1/images/style/properties/29780cefe0314ea1ad8dd531d05195ed_images.jpg,23157,23157,Men,Apparel,Tops,Tshirts,Blue,Fall,2011.0,Casual,Mark Taylor Men Blue Printed T-shirt
34007.jpg,http://assets.myntassets.com/v1/images/style/properties/6e0a7cc4e1d472f99d820275fe5f7679_images.jpg,34007,34007,Girls,Apparel,Tops,Tops,Pink,Summer,2012.0,Casual,Gini and Jony Girls Pink Top
43053.jpg,http://assets.myntassets.com/v1/images/style/properties/8b8548f2b81f7a330d3120b13d34bfc3_images.jpg,43053,43053,Men,Apparel,Tops,Tshirts,Black,Summer,2012.0,Sports,Nike Men Black T-shirt
8149.jpg,http://assets.myntassets.com/v1/images/style/properties/cc315f7a1015074d395fbf7b949c69b5_images.jpg,8149,8149,Men,Apparel,Tops,Shirts,Blue,Summer,2011.0,Casual,Highlander Men Blue Checked Hadley Slim Fit Shirt
29786.jpg,http://assets.myntassets.com/v1/images/style/properties/3a9e687c8b4513c5d1d125ecf209cde3_images.jpg,29786,29786,Men,Apparel,Tops,Tshirts,Green,Summer,2013.0,Casual,Basics Men Green Polo T-shirt
24149.jpg,http://assets.myntassets.com/v1/images/style/properties/b8b63e710d41ec626643d680764235bf_images.jpg,24149,24149,Men,Apparel,Tops,Tshirts,Blue,Spring,2012.0,Casual,ADIDAS Men Blue T-shirt
52095.jpg,http://assets.myntassets.com/v1/images/style/properties/5c5d123a01214461bde05cabc1b63937_images.jpg,52095,52095,Women,Apparel,Tops,Tops,Grey Melange,Summer,2012.0,Casual,Myntra Women Grey Melange Top
